_rs_unwise,_q,_r_unwise,objID_unwise,RAJ2000_unwise,DEJ2000_unwise,XposW1_unwise,XposW2_unwise,YposW1_unwise,YposW2_unwise,FW1_unwise,FW2_unwise,e_XposW1_unwise,e_XposW2_unwise,e_YposW1_unwise,e_YposW2_unwise,e_FW1_unwise,e_FW2_unwise,q_W1_unwise,q_W2_unwise,rchi2W1_unwise,rchi2W2_unwise,fFW1_unwise,fFW2_unwise,FW1lbs_unwise,FW2lbs_unwise,e_FW1lbs_unwise,e_FW2lbs_unwise,fwhmW1_unwise,fwhmW2_unwise,SpModW1_unwise,SpModW2_unwise,e_SpModW1_unwise,e_SpModW2_unwise,skyW1_unwise,skyW2_unwise,RAW1deg_unwise,RAW2deg_unwise,DEW1deg_unwise,DEW2deg_unwise,coaddID_unwise,detIDW1_unwise,detIDW2_unwise,nmW1_unwise,nmW2_unwise,PrimW1_unwise,PrimW2_unwise,FlagsW1_unwise,FlagsW2_unwise,f_FlagsW1_unwise,f_FlagsW2_unwise,Prim_unwise
"[0.739, 7.796]",100.0,0.739,1670m591o0036233,166.2343052,-58.7910771,1376.622,1376.596,1570.182,1570.162,20080.0,19830.0,0.002,0.005,0.002,0.004,26.858,57.867,1.0,1.0,93.14,9.326,0.7726,0.7469,20140.0,19746.0,27.305,59.105,2.6326,2.8536,-0.00149137,-5.06639e-06,6.67549e-05,0.000132,-30.329,6.3816,166.2343052,166.2343339,-58.7910771,-58.7910972,1670m591,1670m591w1o0036943,1670m591w2o0031878,196.0,194.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.891, 3.347, 7.4]",101.0,1.891,1670m591o0100849,166.4172735,-58.848625,1302.611,1302.523,1445.369,1445.453,4849.3,5170.1,0.006,0.014,0.006,0.014,18.737,44.624,1.0,1.0,114.1,9.718,0.349,0.3451,4795.9,5153.0,19.015,45.482,2.6356,2.8564,0.00543261,0.00337833,0.000172997,0.000373,-67.371,-56.699,166.4172735,166.4171483,-58.848625,-58.8486916,1670m591,1670m591w1o0107987,1670m591w2o0092885,188.0,190.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.175, 9.243]",102.0,0.175,1670m591o0060032,166.3764821,-58.899596,1235.621,1235.554,1472.33,1472.103,1116.5,946.11,0.015,0.051,0.014,0.049,9.7404,26.119,1.0,1.0,32.94,5.709,0.5985,0.5017,1148.4,944.44,9.9793,26.853,2.6351,2.8535,-0.0066492,-0.00656468,0.000345877,0.001072,-66.522,-65.009,166.3764821,166.3768159,-58.899596,-58.8996489,1670m591,1670m591w1o0061624,1670m591w2o0091196,206.0,198.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.795, 2.585, 9.692]",103.0,1.795,1670m591o0215487,166.3732962,-58.9018644,0.0,1232.63,0.0,1474.454,0.0,552.18,0.0,0.086,0.0,0.087,0.0,25.86,0.0,1.0,0.0,4.482,0.0,0.2943,0.0,522.38,0.0,26.609,0.0,2.8559,0.0,-0.00143772,0.0,0.00175,0.0,-63.991,0.0,166.3732962,0.0,-58.9018644,1670m591,,1670m591w2o0161415,0.0,205.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.745, 9.304]",104.0,1.745,1670m591o0032269,166.3366318,-58.912194,1218.854,1218.843,1499.102,1499.134,3439.6,3562.3,0.006,0.016,0.006,0.015,13.14,32.632,1.0,1.0,25.32,3.118,0.7513,0.7267,3485.3,3583.4,13.385,33.403,2.63,2.8515,-0.000437021,0.000158489,0.000162724,0.000373,-69.68,-58.294,166.3366318,166.3365848,-58.912194,-58.9122023,1670m591,1670m591w1o0032897,1670m591w2o0028402,205.0,195.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[0.247],105.0,0.247,1670m591o0034948,166.1627902,-58.8326058,1321.649,1321.672,1617.977,1617.972,8569.4,8011.2,0.003,0.008,0.003,0.008,18.528,41.632,1.0,1.0,64.37,10.12,0.836,0.8292,8677.2,8084.9,18.888,42.659,2.631,2.8524,-0.000691891,-0.00119972,0.000103074,0.000227,-21.391,12.437,166.1627902,166.1627991,-58.8326058,-58.832589,1670m591,1670m591w1o0035624,1670m591w2o0030764,205.0,194.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[0.756],106.0,0.756,1670m591o0102767,166.3454803,-58.7891555,1379.982,1379.947,1494.796,1494.675,1288.9,1427.8,0.014,0.038,0.013,0.036,11.189,30.068,1.0,1.0,34.94,3.671,0.5081,0.5136,1326.9,1422.3,11.443,30.878,2.6308,2.8527,-0.00710726,-0.00494993,0.000355589,0.000839,-56.509,-29.24,166.3454803,166.3456584,-58.7891555,-58.7891834,1670m591,1670m591w1o0110173,1670m591w2o0094780,184.0,187.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
[1.397],107.0,1.397,1670m591o0100633,166.4191059,-58.856051,1292.901,1293.153,1444.038,1444.1,1113.0,897.9,0.017,0.059,0.014,0.054,10.137,27.413,1.0,1.0,90.49,10.61,0.4805,0.3819,1066.9,881.55,10.367,28.15,2.6293,2.8513,0.0064891,0.00250643,0.000349622,0.00117,-68.346,-56.455,166.4191059,166.4190176,-58.856051,-58.8558582,1670m591,1670m591w1o0107733,1670m591w2o0092676,190.0,192.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[0.188],108.0,0.188,1670m591o0060627,166.1647442,-58.8275528,1328.281,1328.274,1616.74,1616.731,37586.0,36467.0,0.001,0.003,0.001,0.003,35.226,73.575,1.0,1.0,183.4,22.12,0.805,0.771,37675.0,36453.0,35.671,74.733,2.6331,2.8536,-0.00100118,-0.000500143,4.93202e-05,9.6e-05,-23.287,11.192,166.1647442,166.1647579,-58.8275528,-58.8275588,1670m591,1670m591w1o0062269,1670m591w2o0053774,196.0,191.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
"[0.896, 8.047]",109.0,0.896,1670m591o0034325,166.4207646,-58.8537201,1295.963,1295.987,1442.943,1442.92,4240.9,3980.4,0.005,0.014,0.005,0.014,13.725,33.187,1.0,1.0,165.2,12.85,0.8076,0.7851,4180.9,3943.5,14.004,34.045,2.6292,2.8505,0.00765121,0.00303757,0.00014254,0.000348,-68.141,-57.159,166.4207646,166.4207995,-58.8537201,-58.8537015,1670m591,1670m591w1o0034992,1670m591w2o0030208,198.0,185.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[3.42, 6.375, 8.367, 8.862]",110.0,3.42,1670m591o0174185,166.3558851,-58.7918164,1376.571,0.0,1487.703,0.0,612.25,0.0,0.029,0.0,0.027,0.0,9.8061,0.0,1.0,0.0,31.26,0.0,0.3262,0.0,677.57,0.0,10.03,0.0,2.6348,0.0,0.0090043,0.0,0.000601974,0.0,-62.018,0.0,166.3558851,0.0,-58.7918164,0.0,1670m591,1670m591w1o0154355,,188.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,1.0
[0.245],111.0,0.245,1670m591o0035232,166.1670241,-58.822586,1334.803,1334.794,1615.28,1615.284,47654.0,46186.0,0.001,0.002,0.001,0.002,37.729,78.746,1.0,1.0,276.0,28.54,0.9075,0.8692,47755.0,46205.0,38.294,80.093,2.6328,2.8532,-0.000446141,-0.000524878,4.4985e-05,8.5e-05,-25.238,9.6947,166.1670241,166.1670188,-58.822586,-58.8225934,1670m591,1670m591w1o0035914,1670m591w2o0030992,198.0,187.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.263, 9.454]",112.0,1.263,1670m591o0136333,166.2900491,-58.7809644,1390.299,1390.266,1532.519,1532.535,3412.8,3392.8,0.008,0.021,0.007,0.02,16.044,38.705,1.0,1.0,130.0,13.56,0.3358,0.293,3414.0,3348.8,16.376,39.721,2.6358,2.8551,-0.000948548,0.000690341,0.000182146,0.000443,-36.789,-10.929,166.2900491,166.2900243,-58.7809644,-58.7809893,1670m591,1670m591w1o0154557,1670m591w2o0133878,197.0,191.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
[0.256],113.0,0.256,1670m591o0061017,166.2779507,-58.7810607,1390.081,1390.08,1540.726,1540.728,34859.0,33884.0,0.001,0.003,0.001,0.003,34.033,72.513,1.0,1.0,195.2,30.05,0.7938,0.7069,34717.0,33706.0,34.522,73.738,2.632,2.8522,0.000466704,0.000543356,5.048e-05,0.000101,-31.583,-3.5252,166.2779507,166.2779487,-58.7810607,-58.7810612,1670m591,1670m591w1o0062689,1670m591w2o0054135,195.0,193.0,1.0,1.0,34.0,32.0,0.0,0.0,1.0
"[1.234, 9.773]",114.0,1.234,1670m591o0032161,166.3315214,-58.9154754,1214.522,1214.586,1502.511,1502.55,3816.4,3801.2,0.005,0.014,0.005,0.014,13.276,32.423,1.0,1.0,68.74,7.091,0.8255,0.8265,3847.4,3777.8,13.537,33.224,2.6368,2.8562,0.00310343,0.00242007,0.000152768,0.000351,-69.059,-57.036,166.3315214,166.3314652,-58.9154754,-58.9154267,1670m591,1670m591w1o0032787,1670m591w2o0028305,196.0,194.0,1.0,1.0,128.0,128.0,0.0,0.0,1.0
"[1.461, 7.353]",115.0,1.461,1670m591o0101075,166.156328,-58.8406435,1311.07,1311.04,1622.216,1622.188,1416.4,1237.5,0.013,0.043,0.013,0.043,11.059,29.59,1.0,1.0,57.94,5.874,0.607,0.5449,1483.4,1333.2,11.316,30.414,2.6311,2.8513,0.00257546,-0.0038746,0.000301702,0.000935,-18.715,16.085,166.156328,166.1563686,-58.8406435,-58.8406667,1670m591,1670m591w1o0108258,1670m591w2o0093113,199.0,200.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.017, 8.675, 9.844]",116.0,1.017,1670m591o0101990,166.4036576,-58.8133119,1348.752,1348.788,1455.03,1455.119,2005.8,1712.7,0.011,0.034,0.01,0.032,12.271,31.057,1.0,1.0,50.98,7.442,0.4472,0.3524,2037.8,1787.2,12.506,31.805,2.6304,2.8519,0.00113952,-0.00133812,0.000236008,0.000696,-71.816,-57.52,166.4036576,166.4035272,-58.8133119,-58.8132836,1670m591,1670m591w1o0109307,1670m591w2o0094020,187.0,186.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[2.006, 5.179]",117.0,2.006,1670m591o0174107,166.1889188,-58.8017208,1362.308,0.0,1600.79,0.0,9198.5,0.0,0.005,0.0,0.005,0.0,32.005,0.0,1.0,0.0,495.5,0.0,0.1251,0.0,9051.1,0.0,32.476,0.0,2.6326,0.0,0.00115109,0.0,0.000170618,0.0,-26.059,0.0,166.1889188,0.0,-58.8017208,0.0,1670m591,1670m591w1o0154141,,204.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"[0.973, 9.118]",118.0,0.973,1670m591o0102950,166.2499991,-58.7829793,1387.349,1387.288,1559.662,1559.709,2062.4,2239.2,0.01,0.026,0.01,0.026,12.525,32.838,1.0,1.0,32.56,2.652,0.5266,0.5053,2037.3,2243.2,12.807,33.716,2.635,2.8541,0.00231111,0.00210202,0.00023947,0.000577,-29.091,5.0161,166.2499991,166.2499292,-58.7829793,-58.7830253,1670m591,1670m591w1o0110380,1670m591w2o0133836,194.0,190.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.311, 6.324, 8.319, 9.475]",119.0,0.311,1670m591o0036357,166.2293669,-58.7868935,1382.058,1382.039,1573.598,1573.611,19069.0,18155.0,0.002,0.005,0.002,0.005,26.378,56.97,1.0,1.0,39.82,6.427,0.7978,0.7468,19139.0,18190.0,26.828,58.166,2.6336,2.8531,-4.94719e-05,0.000113726,6.73247e-05,0.000141,-31.3,5.0102,166.2293669,166.229348,-58.7868935,-58.7869077,1670m591,1670m591w1o0037073,1670m591w2o0054088,196.0,188.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.954, 7.632, 9.513]",120.0,0.954,1670m591o0033566,166.160764,-58.8747009,1266.527,1266.512,1618.624,1618.603,2599.1,2735.6,0.008,0.022,0.008,0.021,12.83,33.286,1.0,1.0,42.2,7.62,0.7029,0.6943,2507.9,2646.9,13.133,34.236,2.636,2.8561,0.00487655,0.00468677,0.000200969,0.000482,-5.7833,42.825,166.160764,166.1607957,-58.8747009,-58.8747132,1670m591,1670m591w1o0034222,1670m591w2o0029541,198.0,193.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[0.236],121.0,0.236,1670m591o0035159,166.1611796,-58.824882,1331.746,1331.745,1619.202,1619.206,195390.0,188050.0,0.0,0.001,0.0,0.001,71.156,142.75,1.0,1.0,545.6,92.87,0.985,0.9801,195480.0,188000.0,72.337,145.04,2.632,2.8529,0.000590503,7.13468e-05,2.26926e-05,4.1e-05,-24.921,10.465,166.1611796,166.1611732,-58.824882,-58.8248829,1670m591,1670m591w1o0035841,1670m591w2o0030949,201.0,192.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0
[5.404],122.0,5.404,1670m591o0036032,166.3773453,-58.798037,1368.575,1368.568,1473.065,1473.087,889580.0,858040.0,0.001,0.002,0.001,0.002,528.43,1120.4,0.10927,0.10838,259.6,45.19,0.8394,0.8705,916640.0,861640.0,665.79,1356.6,2.6316,2.8532,0.00165808,0.000717998,1.86726e-05,5.1e-05,-69.783,-50.895,166.3773453,166.3773134,-58.798037,-58.7980417,1670m591,1670m591w1o0036737,1670m591w2o0031725,46.0,190.0,1.0,1.0,97.0,33.0,24.0,24.0,1.0
"[1.352, 1.867, 8.826]",123.0,1.352,1670m591o0209049,166.1511064,-58.8570758,0.0,1289.513,0.0,1625.467,0.0,483.8,0.0,0.109,0.0,0.104,0.0,28.306,0.0,1.0,0.0,17.34,0.0,0.3076,0.0,527.91,0.0,29.19,0.0,2.8564,0.0,-0.0210761,0.0,0.002532,0.0,29.25,0.0,166.1511064,0.0,-58.8570758,1670m591,,1670m591w2o0132383,0.0,190.0,0.0,1.0,0.0,128.0,0.0,0.0,1.0
[3.976],124.0,3.976,1670m591o0032338,166.2142371,-58.9097346,1221.128,1221.137,1581.874,1581.87,279260.0,256730.0,0.0,0.001,0.0,0.001,83.019,162.47,1.0,1.0,773.5,128.5,0.9961,0.9952,279050.0,256400.0,84.784,165.57,2.6301,2.8513,0.000389934,0.000400603,1.87032e-05,3.5e-05,-44.749,6.5243,166.2142371,166.2142421,-58.9097346,-58.909728,1670m591,1670m591w1o0032967,1670m591w2o0028457,194.0,199.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0
[2.453],125.0,2.453,1670m591o0101160,166.4249812,-58.8396413,1314.419,1314.294,1440.258,1440.297,2308.0,2489.6,0.012,0.028,0.01,0.026,15.67,37.774,1.0,1.0,70.56,11.86,0.1714,0.1587,2397.8,2634.2,15.911,38.537,2.6342,2.8542,-0.000929594,0.000621676,0.000267444,0.000593,-70.815,-58.621,166.4249812,166.4249223,-58.8396413,-58.8397366,1670m591,1670m591w1o0108358,1670m591w2o0132736,195.0,181.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
"[1.387, 7.148, 8.971]",126.0,1.387,1670m591o0034724,166.152071,-58.8403403,1311.429,1311.384,1625.105,1625.051,3429.2,3272.2,0.006,0.018,0.006,0.018,13.739,33.847,1.0,1.0,35.45,7.687,0.7267,0.6961,3507.3,3393.9,14.006,34.684,2.6321,2.853,0.00228733,0.00137955,0.000165866,0.000413,-19.103,17.467,166.152071,166.1521491,-58.8403403,-58.8403752,1670m591,1670m591w1o0035397,1670m591w2o0030551,203.0,195.0,1.0,1.0,0.0,128.0,0.0,0.0,1.0
[2.153],127.0,2.153,1670m591o0034348,166.1503051,-58.8516713,1296.58,1296.574,1626.103,1626.111,92403.0,84422.0,0.001,0.002,0.001,0.001,49.472,98.292,1.0,1.0,276.0,29.73,0.994,0.9926,92555.0,84538.0,50.335,100.09,2.6319,2.8533,0.000377595,-8.50558e-05,3.31983e-05,6.2e-05,-15.655,24.109,166.1503051,166.1502944,-58.8516713,-58.8516759,1670m591,1670m591w1o0035016,1670m591w2o0030229,200.0,196.0,1.0,1.0,0.0,128.0,0.0,0.0,1.0
"[4.118, 6.6, 9.359]",128.0,4.118,1670m591o0163260,166.1553797,-58.8334038,1320.539,0.0,1622.984,0.0,531.55,0.0,0.035,0.0,0.031,0.0,10.157,0.0,1.0,0.0,57.01,0.0,0.269,0.0,611.54,0.0,10.425,0.0,2.6317,0.0,-0.00659722,0.0,0.000712706,0.0,-21.348,0.0,166.1553797,0.0,-58.8334038,0.0,1670m591,1670m591w1o0108539,,195.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"[6.813, 9.962]",129.0,6.813,1670m591o0154056,166.3239769,-58.7780098,1394.419,1394.413,1509.54,1509.162,5521.5,7992.9,0.009,0.015,0.008,0.013,27.93,64.294,0.99799,0.99781,166.7,61.4,0.1666,0.2127,5203.4,7740.5,28.333,65.558,2.6363,2.8536,0.010856,0.0138248,0.000207132,0.000344,-45.048,-20.636,166.3239769,166.3245333,-58.7780098,-58.7780173,1670m591,1670m591w1o0191438,1670m591w2o0095108,189.0,180.0,1.0,1.0,163.0,162.0,0.0,0.0,1.0
"[5.779, 8.26]",130.0,5.779,1670m591o0134656,166.3956552,-58.8976994,1238.231,1237.67,1459.389,1459.81,693.95,674.92,0.023,0.069,0.022,0.067,9.0761,24.875,1.0,1.0,29.85,6.834,0.4207,0.4523,694.05,711.76,9.286,25.569,2.6347,2.8535,0.00909656,0.0129095,0.000489946,0.001457,-64.953,-69.146,166.3956552,166.3950246,-58.8976994,-58.8981247,1670m591,1670m591w1o0151925,1670m591w2o0131553,205.0,202.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[3.201, 8.157, 8.766]",131.0,3.201,1670m591o0099796,166.1590641,-58.8791984,1260.625,1260.632,1619.697,1619.673,10319.0,10015.0,0.003,0.008,0.003,0.008,21.824,49.43,1.0,1.0,142.3,17.13,0.6419,0.6043,10216.0,9951.3,22.147,50.407,2.6344,2.8549,0.00179934,0.00132549,9.50906e-05,0.000209,-4.516,46.336,166.1590641,166.1590992,-58.8791984,-58.8791929,1670m591,1670m591w1o0106763,1670m591w2o0091850,201.0,187.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[4.253],132.0,4.253,1670m591o0035596,166.4077095,-58.811309,1351.4,1351.418,1452.308,1452.318,19619.0,18691.0,0.002,0.004,0.002,0.004,24.816,53.284,1.0,1.0,129.8,22.3,0.9459,0.9341,19751.0,18870.0,25.3,54.51,2.6347,2.8551,-0.00162768,-0.00233293,6.92347e-05,0.000137,-71.965,-57.445,166.4077095,166.4076961,-58.811309,-58.8112951,1670m591,1670m591w1o0036293,1670m591w2o0031333,188.0,188.0,1.0,1.0,0.0,128.0,0.0,0.0,1.0
"[0.689, 7.563, 8.283, 8.68]",133.0,0.689,1670m591o0034489,166.4305414,-58.8482625,1303.168,1303.119,1436.388,1436.389,9586.5,9488.3,0.003,0.008,0.003,0.007,19.378,43.537,1.0,1.0,26.5,7.716,0.813,0.7883,9567.5,9556.2,19.675,44.422,2.634,2.8534,0.000987351,0.000588119,9.26524e-05,0.000198,-67.788,-57.82,166.4305414,166.4305393,-58.8482625,-58.8483003,1670m591,1670m591w1o0035157,1670m591w2o0030353,191.0,190.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.467, 4.051, 7.543]",134.0,0.467,1670m591o0100332,166.1480519,-58.8640726,1280.326,1280.152,1627.412,1627.295,2919.5,3290.1,0.008,0.019,0.008,0.019,14.257,35.6,1.0,1.0,24.95,10.49,0.5789,0.6393,2906.9,3306.6,14.541,36.487,2.6357,2.8529,-9.81092e-05,0.00123853,0.000202631,0.000439,-10.68,37.204,166.1480519,166.1482212,-58.8640726,-58.8642069,1670m591,1670m591w1o0107395,1670m591w2o0029860,197.0,189.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
