#current_obsid,reg,ensemble,prep3,ml_flux,ml_flux_sigma,mode,lolim,hilim,r_hat
14335_000,287,ens0042100_001,acisf14335_000N020_b0201_s_ecf90_prep3.fits,0.00E+00,5.08E-18,1.91E-16,6.10E-19,4.58E-16,1.001
13637_000,3293,ens0042100_001,acisf13637_000N020_b1069_s_ecf90_prep3.fits,0.00E+00,4.60E-18,1.91E-16,8.26E-19,4.46E-16,0.9996
13637_000,786,ens0042100_001,acisf13637_000N020_b0436_s_ecf90_prep3.fits,0.00E+00,2.04E-18,1.91E-16,1.42E-18,4.27E-16,1.0004
16186_000,816,ens0047600_001,acisf16186_000N020_b0236_s_ecf90_prep3.fits,0.00E+00,7.72E-18,1.92E-16,1.43E-19,4.60E-16,1.0013
14335_000,3257,ens0042100_001,acisf14335_000N020_b0711_s_ecf90_prep3.fits,0.00E+00,2.26E-18,1.92E-16,3.41E-19,4.88E-16,0.9999
01522_002,3133,ens0042100_001,acisf01522_002N020_b1069_s_ecf90_prep3.fits,1.49E-16,1.67E-16,1.92E-16,3.78E-17,4.05E-16,1.0004
13637_000,737,ens0042100_001,acisf13637_000N020_b0413_s_ecf90_prep3.fits,0.00E+00,1.43E-18,1.93E-16,2.60E-19,4.65E-16,1.0005
06418_000,1499,ens0042100_001,acisf06418_000N020_b1091_s_ecf90_prep3.fits,0.00E+00,2.95E-15,1.93E-16,3.84E-19,5.11E-16,1.0021
01522_002,875,ens0042100_001,acisf01522_002N020_b0486_s_ecf90_prep3.fits,1.25E-16,1.67E-16,1.93E-16,1.34E-17,4.06E-16,1.0047
14335_000,2392,ens0042100_001,acisf14335_000N020_b0532_s_ecf90_prep3.fits,0.00E+00,8.17E-18,1.94E-16,3.40E-19,4.41E-16,0.9994
14335_000,730,ens0042100_001,acisf14335_000N020_b0410_s_ecf90_prep3.fits,0.00E+00,1.24E-18,1.94E-16,1.28E-18,4.67E-16,0.9993
05573_000,57,ens0016700_001,acisf05573_000N020_b0039_s_ecf90_prep3.fits,0.00E+00,4.56E-19,1.95E-16,1.09E-19,5.01E-16,1.0001
03363_000,31,ens0034500_001,acisf03363_000N020_b0022_s_ecf90_prep3.fits,0.00E+00,3.88E-17,1.95E-16,1.17E-19,4.80E-16,0.9991
03498_000,168,ens0042100_001,acisf03498_000N020_b0106_s_ecf90_prep3.fits,1.38E-16,1.82E-16,1.95E-16,3.01E-17,4.15E-16,1.0022
14335_000,3414,ens0042100_001,acisf14335_000N020_b0737_s_ecf90_prep3.fits,0.00E+00,7.23E-18,1.96E-16,4.84E-20,4.60E-16,1.0003
01522_002,783,ens0042100_001,acisf01522_002N020_b0436_s_ecf90_prep3.fits,0.00E+00,1.08E-18,1.96E-16,1.84E-19,4.62E-16,0.9992
14335_000,2487,ens0042100_001,acisf14335_000N020_b0981_s_ecf90_prep3.fits,0.00E+00,1.57E-18,1.96E-16,1.85E-18,4.88E-16,1.0039
01522_002,329,ens0042100_001,acisf01522_002N020_b0234_s_ecf90_prep3.fits,0.00E+00,8.34E-19,1.97E-16,8.15E-19,4.80E-16,1.0005
01522_002,1462,ens0042100_001,acisf01522_002N020_b0705_s_ecf90_prep3.fits,1.44E-16,1.76E-16,1.97E-16,2.34E-17,4.22E-16,1.0026
12123_000,816,ens0047600_001,acisf12123_000N020_b0236_s_ecf90_prep3.fits,0.00E+00,5.28E-18,1.99E-16,3.88E-19,4.74E-16,0.9997
14335_000,3297,ens0042100_001,acisf14335_000N020_b1069_s_ecf90_prep3.fits,0.00E+00,5.60E-18,1.99E-16,4.81E-19,4.48E-16,0.9996
14335_000,3293,ens0042100_001,acisf14335_000N020_b1069_s_ecf90_prep3.fits,0.00E+00,4.10E-18,1.99E-16,5.43E-19,4.82E-16,0.9992
14335_000,3286,ens0042100_001,acisf14335_000N020_b1035_s_ecf90_prep3.fits,0.00E+00,3.35E-18,1.99E-16,6.85E-19,4.56E-16,1.0005
04395_000,1366,ens0042100_001,acisf04395_000N020_b0671_s_ecf90_prep3.fits,1.45E-16,1.61E-16,2.00E-16,2.97E-17,4.16E-16,1.0052
14335_000,2930,ens0042100_001,acisf14335_000N020_b1148_s_ecf90_prep3.fits,0.00E+00,4.71E-18,2.01E-16,1.39E-19,4.70E-16,1.0017
00723_001,86,ens0354200_001,acisf00723_001N020_b0020_s_ecf90_prep3.fits,0.00E+00,1.38E-18,2.01E-16,7.37E-19,4.96E-16,0.9991
01522_002,1401,ens0042100_001,acisf01522_002N020_b0679_s_ecf90_prep3.fits,1.27E-16,1.70E-16,2.01E-16,1.46E-17,4.20E-16,1.0015
08591_000,816,ens0047600_001,acisf08591_000N020_b0236_s_ecf90_prep3.fits,1.14E-16,1.65E-16,2.01E-16,3.60E-17,4.16E-16,1
10929_000,7,ens0018400_001,acisf10929_000N020_b0006_s_ecf90_prep3.fits,0.00E+00,1.03E-18,2.02E-16,7.72E-19,5.04E-16,1.001
14335_000,3133,ens0042100_001,acisf14335_000N020_b1069_s_ecf90_prep3.fits,0.00E+00,4.13E-18,2.02E-16,7.99E-19,4.76E-16,1.0004
15655_000,49,ens0012800_001,acisf15655_000N020_b0046_s_ecf90_prep3.fits,0.00E+00,6.05E-16,2.03E-16,6.38E-19,4.56E-16,0.9993
00953_000,451,ens0008400_001,acisf00953_000N020_b0385_s_ecf90_prep3.fits,0.00E+00,3.60E-19,2.04E-16,1.13E-19,4.88E-16,1.0003
13637_000,1637,ens0042100_001,acisf13637_000N020_b0015_s_ecf90_prep3.fits,0.00E+00,3.89E-16,2.04E-16,1.85E-19,4.64E-16,0.9995
13637_000,2424,ens0042100_001,acisf13637_000N020_b0510_s_ecf90_prep3.fits,0.00E+00,2.18E-17,2.06E-16,4.72E-19,5.39E-16,0.9996
12220_000,816,ens0047600_001,acisf12220_000N020_b0236_s_ecf90_prep3.fits,1.56E-16,2.26E-16,2.06E-16,6.01E-18,4.46E-16,0.9991
13637_000,2587,ens0042100_001,acisf13637_000N020_b1035_s_ecf90_prep3.fits,0.00E+00,3.79E-18,2.07E-16,6.82E-20,4.81E-16,1.0018
01522_002,1007,ens0042100_001,acisf01522_002N020_b0550_s_ecf90_prep3.fits,2.13E-16,3.07E-16,2.07E-16,1.05E-19,4.70E-16,0.9993
14335_000,1256,ens0042100_001,acisf14335_000N020_b0630_s_ecf90_prep3.fits,0.00E+00,1.09E-16,2.07E-16,3.35E-19,4.85E-16,1.0016
14335_000,1471,ens0042100_001,acisf14335_000N020_b0711_s_ecf90_prep3.fits,0.00E+00,2.25E-18,2.07E-16,3.45E-19,4.73E-16,1.0018
13637_000,1256,ens0042100_001,acisf13637_000N020_b0630_s_ecf90_prep3.fits,0.00E+00,5.78E-17,2.08E-16,1.11E-18,5.09E-16,1.0012
14335_000,2656,ens0042100_001,acisf14335_000N020_b1074_s_ecf90_prep3.fits,0.00E+00,3.38E-18,2.09E-16,2.15E-20,5.16E-16,0.9998
00582_000,80,ens0047600_001,acisf00582_000N020_b0056_s_ecf90_prep3.fits,1.62E-16,1.76E-16,2.09E-16,1.70E-17,4.45E-16,0.9992
13637_000,2765,ens0042100_001,acisf13637_000N020_b1110_s_ecf90_prep3.fits,0.00E+00,5.85E-16,2.10E-16,3.39E-19,4.96E-16,0.9995
13637_000,724,ens0042100_001,acisf13637_000N020_b0407_s_ecf90_prep3.fits,0.00E+00,2.25E-18,2.10E-16,4.49E-19,5.17E-16,1.0031
08483_000,52,ens0012800_001,acisf08483_000N020_b0051_s_ecf90_prep3.fits,0.00E+00,8.86E-17,2.10E-16,1.33E-18,4.78E-16,0.9991
14335_000,724,ens0042100_001,acisf14335_000N020_b0407_s_ecf90_prep3.fits,0.00E+00,2.38E-18,2.11E-16,5.27E-20,5.50E-16,1.004
14335_000,3135,ens0042100_001,acisf14335_000N020_b1069_s_ecf90_prep3.fits,0.00E+00,4.18E-18,2.11E-16,1.99E-19,5.17E-16,0.9992
08007_000,107,ens0012800_001,acisf08007_000N020_b0093_s_ecf90_prep3.fits,0.00E+00,4.27E-17,2.11E-16,5.05E-19,4.94E-16,0.9993
06419_000,917,ens0042100_001,acisf06419_000N020_b0509_s_ecf90_prep3.fits,0.00E+00,2.37E-15,2.11E-16,6.46E-19,5.54E-16,0.9997
03498_000,3289,ens0042100_001,acisf03498_000N020_b1255_s_ecf90_prep3.fits,1.99E-16,1.70E-16,2.11E-16,4.60E-17,4.37E-16,0.9999
04396_000,1427,ens0042100_001,acisf04396_000N020_b0688_s_ecf90_prep3.fits,2.11E-16,1.19E-16,2.11E-16,9.42E-17,3.67E-16,0.9991
15546_000,1269,ens0042100_001,acisf15546_000N020_b0640_s_ecf90_prep3.fits,0.00E+00,3.67E-18,2.12E-16,1.39E-18,5.92E-16,1.0009
06419_000,1334,ens0042100_001,acisf06419_000N020_b0926_s_ecf90_prep3.fits,0.00E+00,2.44E-15,2.13E-16,1.22E-18,5.00E-16,1
03744_000,2459,ens0042100_001,acisf03744_000N020_b0479_s_ecf90_prep3.fits,0.00E+00,1.26E-18,2.14E-16,1.53E-19,4.39E-15,1.2643
14335_000,394,ens0042100_001,acisf14335_000N020_b0271_s_ecf90_prep3.fits,0.00E+00,4.41E-17,2.14E-16,2.37E-19,5.03E-16,1.0072
13637_000,1413,ens0042100_001,acisf13637_000N020_b0683_s_ecf90_prep3.fits,0.00E+00,2.51E-18,2.14E-16,4.24E-19,5.15E-16,0.9995
16187_000,816,ens0047600_001,acisf16187_000N020_b0236_s_ecf90_prep3.fits,0.00E+00,1.04E-17,2.14E-16,5.91E-19,5.21E-16,0.9997
06418_000,1495,ens0042100_001,acisf06418_000N020_b1087_s_ecf90_prep3.fits,0.00E+00,2.59E-15,2.15E-16,1.94E-19,5.15E-16,0.9993
06418_000,1176,ens0042100_001,acisf06418_000N020_b0768_s_ecf90_prep3.fits,0.00E+00,9.59E-16,2.15E-16,3.28E-19,5.06E-16,1.0022
14335_000,1027,ens0042100_001,acisf14335_000N020_b0562_s_ecf90_prep3.fits,0.00E+00,2.37E-17,2.15E-16,7.22E-19,5.09E-16,1.0008
14335_000,3365,ens0042100_001,acisf14335_000N020_b0037_s_ecf90_prep3.fits,0.00E+00,3.91E-17,2.16E-16,1.30E-19,5.09E-16,1.0043
13637_000,3414,ens0042100_001,acisf13637_000N020_b0737_s_ecf90_prep3.fits,0.00E+00,1.46E-17,2.18E-16,2.34E-18,4.73E-16,0.9991
13637_000,1471,ens0042100_001,acisf13637_000N020_b0711_s_ecf90_prep3.fits,0.00E+00,2.86E-18,2.19E-16,6.58E-19,5.12E-16,0.9993
13637_000,394,ens0042100_001,acisf13637_000N020_b0271_s_ecf90_prep3.fits,0.00E+00,3.16E-17,2.20E-16,2.56E-19,5.11E-16,1.0025
13637_000,939,ens0042100_001,acisf13637_000N020_b0511_s_ecf90_prep3.fits,1.44E-16,2.15E-16,2.20E-16,6.75E-19,5.10E-16,1.0039
13637_000,1444,ens0042100_001,acisf13637_000N020_b0696_s_ecf90_prep3.fits,0.00E+00,1.86E-18,2.20E-16,8.27E-19,5.43E-16,1.0023
13637_000,1027,ens0042100_001,acisf13637_000N020_b0562_s_ecf90_prep3.fits,0.00E+00,3.14E-17,2.21E-16,2.46E-19,4.64E-16,0.9994
14335_000,2754,ens0042100_001,acisf14335_000N020_b1107_s_ecf90_prep3.fits,0.00E+00,3.48E-16,2.21E-16,2.98E-19,5.26E-16,1.0017
04396_000,3152,ens0042100_001,acisf04396_000N020_b1201_s_ecf90_prep3.fits,2.00E-16,1.88E-16,2.21E-16,4.91E-17,4.56E-16,1.0005
13637_000,2198,ens0042100_001,acisf13637_000N020_b0574_s_ecf90_prep3.fits,0.00E+00,1.29E-16,2.22E-16,3.02E-20,5.53E-16,1
15546_000,1555,ens0042100_001,acisf15546_000N020_b0089_s_ecf90_prep3.fits,0.00E+00,9.38E-18,2.22E-16,1.45E-19,5.84E-16,1.0008
06419_000,1340,ens0042100_001,acisf06419_000N020_b0932_s_ecf90_prep3.fits,0.00E+00,2.20E-15,2.22E-16,1.45E-19,5.17E-16,0.9991
14335_000,686,ens0042100_001,acisf14335_000N020_b0386_s_ecf90_prep3.fits,0.00E+00,1.81E-18,2.23E-16,8.15E-21,5.24E-16,0.999
16641_001,291,ens0047600_001,acisf16641_001N020_b0200_s_ecf90_prep3.fits,6.09E-17,2.49E-16,2.23E-16,4.36E-18,4.89E-16,0.9995
08596_000,816,ens0047600_001,acisf08596_000N020_b0236_s_ecf90_prep3.fits,2.05E-16,1.31E-16,2.23E-16,9.45E-17,3.83E-16,0.9994
06419_000,1383,ens0042100_001,acisf06419_000N020_b0975_s_ecf90_prep3.fits,0.00E+00,1.42E-15,2.24E-16,6.16E-20,5.27E-16,0.9994
16183_000,306,ens0047600_001,acisf16183_000N020_b0208_s_ecf90_prep3.fits,0.00E+00,3.61E-16,2.24E-16,7.48E-19,5.27E-16,0.9992
13637_000,1424,ens0042100_001,acisf13637_000N020_b0407_s_ecf90_prep3.fits,0.00E+00,2.40E-18,2.24E-16,9.46E-19,5.05E-16,1.0002
14335_000,3349,ens0042100_001,acisf14335_000N020_b1266_s_ecf90_prep3.fits,0.00E+00,4.11E-18,2.24E-16,1.13E-18,5.52E-16,1.0035
04374_000,943,ens0042100_001,acisf04374_000N020_b0512_s_ecf90_prep3.fits,2.03E-16,1.12E-16,2.24E-16,9.70E-17,3.59E-16,1.0027
15546_000,3289,ens0042100_001,acisf15546_000N020_b1255_s_ecf90_prep3.fits,0.00E+00,5.10E-18,2.26E-16,2.80E-19,5.47E-16,1.0001
12050_001,291,ens0047600_001,acisf12050_001N020_b0200_s_ecf90_prep3.fits,4.29E-17,2.19E-16,2.26E-16,4.82E-19,4.80E-16,1.0015
04395_000,3289,ens0042100_001,acisf04395_000N020_b1255_s_ecf90_prep3.fits,1.97E-16,1.20E-16,2.27E-16,1.02E-16,3.55E-16,0.9993
04396_000,3416,ens0042100_001,acisf04396_000N020_b1201_s_ecf90_prep3.fits,2.19E-16,1.17E-16,2.27E-16,1.14E-16,3.69E-16,0.9992
06418_000,996,ens0042100_001,acisf06418_000N020_b0588_s_ecf90_prep3.fits,0.00E+00,8.59E-16,2.29E-16,1.44E-20,5.60E-16,1.0048
06419_000,892,ens0042100_001,acisf06419_000N020_b0484_s_ecf90_prep3.fits,0.00E+00,1.24E-15,2.29E-16,7.22E-20,5.79E-16,0.9997
15591_001,26,ens0012800_001,acisf15591_001N020_b0025_s_ecf90_prep3.fits,0.00E+00,3.97E-18,2.29E-16,7.18E-19,5.52E-16,1.0018
04395_000,357,ens0042100_001,acisf04395_000N020_b0256_s_ecf90_prep3.fits,1.71E-16,1.98E-16,2.29E-16,1.85E-17,5.06E-16,1.001
08496_000,109,ens0012800_001,acisf08496_000N020_b0084_s_ecf90_prep3.fits,0.00E+00,1.92E-17,2.30E-16,3.98E-19,5.42E-16,0.9995
06419_000,1339,ens0042100_001,acisf06419_000N020_b0931_s_ecf90_prep3.fits,0.00E+00,1.99E-15,2.31E-16,1.54E-19,5.81E-16,0.9995
15546_000,145,ens0042100_001,acisf15546_000N020_b0089_s_ecf90_prep3.fits,0.00E+00,7.40E-18,2.31E-16,4.46E-19,5.45E-16,0.9996
15546_000,3412,ens0042100_001,acisf15546_000N020_b0948_s_ecf90_prep3.fits,0.00E+00,5.25E-18,2.31E-16,1.03E-18,5.42E-16,0.9995
15546_000,1422,ens0042100_001,acisf15546_000N020_b0400_s_ecf90_prep3.fits,0.00E+00,9.17E-18,2.32E-16,6.02E-20,5.32E-16,0.9999
15546_000,712,ens0042100_001,acisf15546_000N020_b0400_s_ecf90_prep3.fits,0.00E+00,3.76E-18,2.32E-16,2.99E-19,5.62E-16,0.9995
01522_002,872,ens0042100_001,acisf01522_002N020_b0485_s_ecf90_prep3.fits,1.97E-16,1.68E-16,2.32E-16,6.77E-17,4.46E-16,0.9994
09596_001,291,ens0047600_001,acisf09596_001N020_b0200_s_ecf90_prep3.fits,2.28E-16,1.81E-16,2.32E-16,7.77E-17,4.33E-16,1.0016
06418_000,1363,ens0042100_001,acisf06418_000N020_b0955_s_ecf90_prep3.fits,0.00E+00,3.15E-15,2.33E-16,1.25E-19,5.97E-16,1.0035
15546_000,2646,ens0042100_001,acisf15546_000N020_b0362_s_ecf90_prep3.fits,0.00E+00,3.84E-18,2.33E-16,2.23E-18,5.67E-16,1.0001
06419_000,1089,ens0042100_001,acisf06419_000N020_b0681_s_ecf90_prep3.fits,0.00E+00,1.16E-15,2.35E-16,4.56E-19,5.56E-16,0.999
16184_000,291,ens0047600_001,acisf16184_000N020_b0200_s_ecf90_prep3.fits,0.00E+00,5.98E-16,2.35E-16,1.97E-18,5.78E-16,1.0001
06419_000,851,ens0042100_001,acisf06419_000N020_b0443_s_ecf90_prep3.fits,0.00E+00,6.55E-16,2.36E-16,2.03E-19,5.45E-16,1.0001
13637_000,1019,ens0042100_001,acisf13637_000N020_b0560_s_ecf90_prep3.fits,0.00E+00,2.53E-16,2.37E-16,2.43E-18,5.02E-16,1.0007
06419_000,979,ens0042100_001,acisf06419_000N020_b0571_s_ecf90_prep3.fits,0.00E+00,1.05E-15,2.38E-16,3.12E-19,5.24E-16,0.9997
15546_000,3149,ens0042100_001,acisf15546_000N020_b1064_s_ecf90_prep3.fits,0.00E+00,7.64E-18,2.39E-16,3.37E-19,5.63E-16,1.0024
01522_002,954,ens0042100_001,acisf01522_002N020_b0519_s_ecf90_prep3.fits,0.00E+00,4.16E-18,2.39E-16,6.48E-19,5.97E-16,0.9991
15546_000,1427,ens0042100_001,acisf15546_000N020_b0688_s_ecf90_prep3.fits,0.00E+00,6.53E-18,2.39E-16,2.86E-18,5.78E-16,0.9998
01522_002,1427,ens0042100_001,acisf01522_002N020_b0688_s_ecf90_prep3.fits,2.00E-16,1.71E-16,2.40E-16,7.31E-17,4.57E-16,1.0003
06419_000,1328,ens0042100_001,acisf06419_000N020_b0920_s_ecf90_prep3.fits,0.00E+00,2.59E-15,2.41E-16,1.16E-19,5.89E-16,0.9996
17542_000,5,ens0047600_001,acisf17542_000N020_b0004_s_ecf90_prep3.fits,0.00E+00,6.02E-16,2.41E-16,3.63E-19,5.84E-16,0.9995
03498_000,3135,ens0042100_001,acisf03498_000N020_b1069_s_ecf90_prep3.fits,2.26E-16,1.66E-16,2.41E-16,7.78E-17,4.38E-16,1.0045
15546_000,281,ens0042100_001,acisf15546_000N020_b0195_s_ecf90_prep3.fits,0.00E+00,3.68E-18,2.42E-16,2.62E-19,5.84E-16,0.9991
06418_000,1500,ens0042100_001,acisf06418_000N020_b1092_s_ecf90_prep3.fits,0.00E+00,2.82E-15,2.42E-16,1.96E-18,5.73E-16,0.9993
13637_000,1419,ens0042100_001,acisf13637_000N020_b0683_s_ecf90_prep3.fits,1.78E-16,2.10E-16,2.42E-16,1.46E-17,5.15E-16,1
13637_000,2656,ens0042100_001,acisf13637_000N020_b1074_s_ecf90_prep3.fits,0.00E+00,3.20E-18,2.43E-16,1.84E-19,5.50E-16,0.9996
15546_000,2457,ens0042100_001,acisf15546_000N020_b0974_s_ecf90_prep3.fits,0.00E+00,6.73E-18,2.43E-16,3.03E-19,5.78E-16,1.0011
03498_000,2507,ens0042100_001,acisf03498_000N020_b0993_s_ecf90_prep3.fits,1.65E-16,1.94E-16,2.43E-16,3.58E-17,5.14E-16,0.9999
15546_000,3288,ens0042100_001,acisf15546_000N020_b1255_s_ecf90_prep3.fits,0.00E+00,5.00E-18,2.44E-16,2.79E-19,5.68E-16,0.9993
13637_000,2612,ens0042100_001,acisf13637_000N020_b1048_s_ecf90_prep3.fits,0.00E+00,5.25E-18,2.44E-16,4.97E-19,5.97E-16,1.0012
14335_000,864,ens0042100_001,acisf14335_000N020_b0476_s_ecf90_prep3.fits,0.00E+00,2.01E-18,2.44E-16,1.32E-18,5.69E-16,0.9998
03498_000,2488,ens0042100_001,acisf03498_000N020_b0982_s_ecf90_prep3.fits,1.64E-16,1.89E-16,2.44E-16,2.95E-17,4.98E-16,1.0031
14335_000,687,ens0042100_001,acisf14335_000N020_b0382_s_ecf90_prep3.fits,0.00E+00,3.08E-18,2.45E-16,1.03E-19,6.32E-16,0.9992
06419_000,999,ens0042100_001,acisf06419_000N020_b0591_s_ecf90_prep3.fits,0.00E+00,1.27E-15,2.45E-16,4.27E-19,6.43E-16,0.9993
15546_000,1436,ens0042100_001,acisf15546_000N020_b0426_s_ecf90_prep3.fits,0.00E+00,2.94E-18,2.46E-16,1.75E-19,5.71E-16,1.0003
15546_000,792,ens0042100_001,acisf15546_000N020_b0439_s_ecf90_prep3.fits,0.00E+00,3.07E-18,2.46E-16,3.17E-19,6.02E-16,1.0014
11304_000,128,ens0000300_001,acisf11304_000N021_b0117_s_ecf90_prep3.fits,0.00E+00,9.44E-18,2.46E-16,4.74E-19,5.38E-16,0.9995
13637_000,2764,ens0042100_001,acisf13637_000N020_b1110_s_ecf90_prep3.fits,0.00E+00,3.91E-16,2.46E-16,2.27E-18,5.27E-16,1.0001
08004_000,72,ens0012800_001,acisf08004_000N020_b0070_s_ecf90_prep3.fits,0.00E+00,6.96E-17,2.47E-16,3.46E-19,5.98E-16,0.9997
13637_000,680,ens0042100_001,acisf13637_000N020_b0383_s_ecf90_prep3.fits,1.71E-16,2.08E-16,2.47E-16,2.53E-17,5.21E-16,1.0037
06418_000,1430,ens0042100_001,acisf06418_000N020_b1022_s_ecf90_prep3.fits,0.00E+00,3.22E-15,2.48E-16,5.88E-19,6.18E-16,0.9996
15546_000,1413,ens0042100_001,acisf15546_000N020_b0683_s_ecf90_prep3.fits,0.00E+00,3.10E-18,2.48E-16,1.12E-18,5.67E-16,0.9998
15546_000,421,ens0042100_001,acisf15546_000N020_b0287_s_ecf90_prep3.fits,0.00E+00,4.31E-18,2.48E-16,1.61E-18,5.72E-16,0.9993
07641_000,31,ens0013400_001,acisf07641_000N020_b0029_s_ecf90_prep3.fits,2.18E-16,1.30E-16,2.48E-16,1.16E-16,4.18E-16,1.0028
09596_001,116,ens0047600_001,acisf09596_001N020_b0078_s_ecf90_prep3.fits,1.85E-16,2.04E-16,2.49E-16,4.76E-17,5.18E-16,1.0003
01522_002,2876,ens0042100_001,acisf01522_002N020_b1133_s_ecf90_prep3.fits,1.70E-16,1.91E-16,2.49E-16,5.50E-17,4.93E-16,0.9997
14335_000,3119,ens0042100_001,acisf14335_000N020_b1197_s_ecf90_prep3.fits,0.00E+00,4.66E-18,2.50E-16,6.01E-19,6.08E-16,1.0013
14335_000,2270,ens0042100_001,acisf14335_000N020_b0290_s_ecf90_prep3.fits,0.00E+00,3.39E-16,2.51E-16,9.92E-19,5.64E-16,0.9993
01522_002,1555,ens0042100_001,acisf01522_002N020_b0089_s_ecf90_prep3.fits,2.13E-16,1.69E-16,2.51E-16,8.73E-17,4.65E-16,1.0003
15546_000,786,ens0042100_001,acisf15546_000N020_b0436_s_ecf90_prep3.fits,0.00E+00,3.39E-18,2.52E-16,8.54E-20,6.07E-16,1.003
15546_000,3258,ens0042100_001,acisf15546_000N020_b1240_s_ecf90_prep3.fits,0.00E+00,2.66E-18,2.52E-16,1.14E-19,6.01E-16,1.0095
12135_000,816,ens0047600_001,acisf12135_000N020_b0236_s_ecf90_prep3.fits,1.83E-16,2.41E-16,2.52E-16,3.13E-17,5.49E-16,0.9992
01522_002,855,ens0042100_001,acisf01522_002N020_b0476_s_ecf90_prep3.fits,2.12E-16,1.76E-16,2.52E-16,7.64E-17,4.85E-16,0.9995
13637_000,2125,ens0042100_001,acisf13637_000N020_b0063_s_ecf90_prep3.fits,0.00E+00,3.86E-16,2.53E-16,4.92E-19,6.24E-16,1.0001
14335_000,2278,ens0042100_001,acisf14335_000N020_b0923_s_ecf90_prep3.fits,0.00E+00,6.28E-17,2.54E-16,8.21E-20,6.04E-16,1.0009
15546_000,3259,ens0042100_001,acisf15546_000N020_b1240_s_ecf90_prep3.fits,0.00E+00,2.65E-18,2.54E-16,1.11E-18,5.78E-16,1.0016
06419_000,1385,ens0042100_001,acisf06419_000N020_b0977_s_ecf90_prep3.fits,0.00E+00,2.73E-15,2.54E-16,1.60E-18,5.83E-16,1.0009
00582_000,291,ens0047600_001,acisf00582_000N020_b0200_s_ecf90_prep3.fits,2.60E-16,1.27E-16,2.55E-16,1.28E-16,4.31E-16,1.0087
15546_000,2876,ens0042100_001,acisf15546_000N020_b1133_s_ecf90_prep3.fits,0.00E+00,2.10E-18,2.56E-16,2.73E-19,6.22E-16,1.002
06419_000,1289,ens0042100_001,acisf06419_000N020_b0881_s_ecf90_prep3.fits,0.00E+00,1.27E-15,2.57E-16,5.86E-19,5.98E-16,0.999
16180_000,291,ens0047600_001,acisf16180_000N020_b0200_s_ecf90_prep3.fits,2.02E-16,2.55E-16,2.57E-16,4.69E-17,5.52E-16,1.0003
04396_000,3259,ens0042100_001,acisf04396_000N020_b1240_s_ecf90_prep3.fits,0.00E+00,6.43E-19,2.58E-16,1.31E-20,5.99E-15,1.0128
06419_000,1297,ens0042100_001,acisf06419_000N020_b0889_s_ecf90_prep3.fits,0.00E+00,2.38E-15,2.58E-16,1.99E-18,5.90E-16,1.0008
15546_000,3178,ens0042100_001,acisf15546_000N020_b0541_s_ecf90_prep3.fits,0.00E+00,1.23E-17,2.59E-16,7.06E-20,5.83E-16,0.9993
00109_000,452,ens0001800_001,acisf00109_000N021_b0014_s_ecf90_prep3.fits,0.00E+00,1.82E-18,2.59E-16,2.57E-18,6.45E-16,1.0013
06418_000,1278,ens0042100_001,acisf06418_000N020_b0870_s_ecf90_prep3.fits,0.00E+00,1.14E-15,2.60E-16,1.15E-19,6.25E-16,1.0009
15546_000,2604,ens0042100_001,acisf15546_000N020_b0447_s_ecf90_prep3.fits,0.00E+00,4.03E-18,2.60E-16,1.49E-19,6.18E-16,1.0078
06418_000,1037,ens0042100_001,acisf06418_000N020_b0629_s_ecf90_prep3.fits,0.00E+00,3.09E-15,2.60E-16,9.56E-19,5.91E-16,1.0027
13637_000,872,ens0042100_001,acisf13637_000N020_b0485_s_ecf90_prep3.fits,1.65E-16,2.03E-16,2.60E-16,2.70E-17,5.31E-16,0.9995
15546_000,2385,ens0042100_001,acisf15546_000N020_b0948_s_ecf90_prep3.fits,0.00E+00,5.40E-18,2.61E-16,3.17E-19,5.78E-16,1.0005
15546_000,2872,ens0042100_001,acisf15546_000N020_b0688_s_ecf90_prep3.fits,0.00E+00,5.74E-18,2.62E-16,2.04E-19,6.20E-16,1.0059
01522_002,856,ens0042100_001,acisf01522_002N020_b0477_s_ecf90_prep3.fits,1.58E-16,1.98E-16,2.62E-16,4.44E-17,5.37E-16,1.0033
15546_000,1598,ens0042100_001,acisf15546_000N020_b0515_s_ecf90_prep3.fits,0.00E+00,5.91E-18,2.63E-16,4.60E-19,5.91E-16,1.0008
15546_000,1270,ens0042100_001,acisf15546_000N020_b0641_s_ecf90_prep3.fits,0.00E+00,5.77E-18,2.64E-16,2.54E-19,6.26E-16,0.9994
05403_000,35,ens0144800_001,acisf05403_000N020_b0033_s_ecf90_prep3.fits,0.00E+00,2.90E-17,2.65E-16,4.68E-19,6.42E-16,0.9995
01522_002,786,ens0042100_001,acisf01522_002N020_b0436_s_ecf90_prep3.fits,0.00E+00,1.04E-18,2.65E-16,6.92E-19,6.87E-16,1.0021
14335_000,898,ens0042100_001,acisf14335_000N020_b0498_s_ecf90_prep3.fits,1.90E-16,2.16E-16,2.65E-16,3.65E-17,5.68E-16,1.0001
06418_000,1089,ens0042100_001,acisf06418_000N020_b0681_s_ecf90_prep3.fits,0.00E+00,1.49E-15,2.66E-16,1.38E-19,6.64E-16,1.002
15546_000,361,ens0042100_001,acisf15546_000N020_b0259_s_ecf90_prep3.fits,0.00E+00,1.52E-17,2.66E-16,8.18E-19,6.48E-16,0.9995
