_rs_allwise,_q,_r_allwise,AllWISE_allwise,RAJ2000_allwise,DEJ2000_allwise,eeMaj_allwise,eeMin_allwise,eePA_allwise,Im_allwise,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag_allwise,e_W3mag_allwise,W4mag_allwise,e_W4mag_allwise,Jmag_allwise,e_Jmag_allwise,Hmag_allwise,e_Hmag_allwise,Kmag_allwise,e_Kmag_allwise,wx_allwise,wy_allwise,ID_allwise,snr1_allwise,chi2W1_allwise,snr2_allwise,chi2W2_allwise,snr3_allwise,chi2W3_allwise,snr4_allwise,chi2W4_allwise,chi2_allwise,nb_allwise,na_allwise,sat1_allwise,sat2_allwise,sat3_allwise,sat4_allwise,ccf_allwise,ex_allwise,var_allwise,nW1_allwise,mW1_allwise,nW2_allwise,mW2_allwise,nW3_allwise,mW3_allwise,nW4_allwise,mW4_allwise,satnum_allwise,RA_pm_allwise,e_RA_pm_allwise,DE_pm_allwise,e_DE_pm_allwise,cosig_pm_allwise,pmRA_allwise,e_pmRA_allwise,pmDE_allwise,e_pmDE_allwise,chi2W1_pm_allwise,chi2W2_pm_allwise,chi2W3_pm_allwise,chi2W4_pm_allwise,chi2pm_allwise,qpm_allwise,qph_allwise,fdet_allwise,fmoon_allwise,covW1_allwise,covW2_allwise,covW3_allwise,covW4_allwise,_2Mkey_allwise,d2M_allwise,_2M_allwise
[0.622],353.0,0.622,J110512.45-584218.1,166.3018951,-58.7050529,0.0688,0.0664,13.8,Im,13.03,0.033,13.121,0.036,12.469,,9.483,,14.102,0.022,13.41,0.023,13.259,0.026,3052.117,2980.487,1.6700591013510397e+18,32.7,3.48,29.8,1.51,-7.4,1.03,-6.5,1.05,1.92,1.0,0.0,0.0,0.0,0.0,0.0,dd0P,1.0,75nn,57.0,57.0,57.0,57.0,0.0,35.0,0.0,37.0,0.0,166.3018961,0.0694,-58.7050527,0.0718,0.0032,55,44,7,46,3.48,1.52,1.03,1.05,1.92,1N000,AAUU,3.0,0.0,57.523,58.029,37.433,38.449,826879029,0.546,2M
[0.388],354.0,0.388,J110415.07-584545.8,166.0627983,-58.7627299,0.0582,0.0575,155.8,Im,12.726,0.031,12.843,0.031,12.123,,9.393,,13.639,0.026,12.993,0.023,12.823,0.019,3375.05,2825.321,1.6700591013510377e+18,34.6,13.6,35.6,5.21,-3.8,1.11,-2.1,1.05,6.15,1.0,0.0,0.0,0.0,0.0,0.0,0h00,1.0,42nn,61.0,61.0,61.0,61.0,0.0,38.0,0.0,38.0,0.0,166.0627995,0.0588,-58.7627287,0.0599,-0.0022,46,37,130,38,13.6,5.22,1.11,1.05,6.14,1N000,AAUU,3.0,0.0,60.824,61.619,39.194,39.324,826796740,0.533,2M
[1.19],355.0,1.19,J110615.29-585256.4,166.5637389,-58.88235,0.0377,0.0352,138.5,Im,10.69,0.022,10.737,0.02,10.945,0.083,9.369,,11.02,0.024,10.858,0.023,10.779,0.024,2692.729,2519.546,1.6700591013510392e+18,49.1,5.95,53.8,3.42,13.2,0.985,0.3,0.954,3.23,3.0,0.0,0.0,0.0,0.0,0.002,hh00,1.0,120n,56.0,56.0,56.0,56.0,18.0,36.0,0.0,36.0,4.0,166.5637394,0.0369,-58.88235,0.0368,-0.0102,88,25,67,25,5.93,3.41,0.984,0.954,3.22,2N000,AAAU,7.0,0.0,58.091,58.353,39.483,38.694,826992287,0.281,2M
[1.163],356.0,1.163,J110413.87-584552.2,166.0578061,-58.7645192,0.0421,0.0393,147.8,Im,11.302,0.023,11.384,0.023,12.149,,9.292,,11.68,0.024,11.473,0.026,11.387,0.019,3381.758,2820.537,1.670059101351037e+18,46.9,1.77,47.6,1.84,-1.0,1.14,-0.7,0.983,1.51,1.0,0.0,0.0,0.0,0.0,0.0,0d00,0.0,21nn,62.0,62.0,62.0,62.0,1.0,39.0,0.0,39.0,0.0,166.0578085,0.0415,-58.7645185,0.0418,-0.0098,57,26,60,26,1.77,1.84,1.14,0.983,1.51,2N001,AAUU,3.0,0.0,62.51,62.971,39.294,39.051,826796723,0.085,2M
[],357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.24],358.0,0.24,J110506.37-584209.5,166.2765737,-58.7026543,0.0428,0.0401,142.5,Im,11.497,0.024,11.565,0.022,11.695,,9.319,,11.93,0.022,11.583,0.023,11.493,0.019,3086.623,2986.379,1.6700591013510392e+18,45.3,1.31,48.3,1.78,-2.5,0.809,-5.8,0.938,1.28,1.0,0.0,0.0,0.0,0.0,0.0,0d0p,0.0,11nn,56.0,56.0,56.0,56.0,0.0,36.0,0.0,36.0,0.0,166.2765737,0.0417,-58.7026543,0.0422,-0.011,21,28,18,28,1.31,1.78,0.809,0.939,1.28,1N000,AAUU,3.0,0.0,56.931,56.788,37.86,37.536,826879006,0.082,2M
[9.145],359.0,9.145,J110403.08-584834.5,166.0128484,-58.8096111,0.0851,0.0814,33.9,Im,13.479,0.043,13.561,0.04,12.49,,9.22,,14.11,0.032,13.885,0.046,13.685,0.051,3440.977,2701.575,1.6700591013510382e+18,25.3,3.76,27.2,1.53,-6.3,0.925,-1.3,0.98,1.98,1.0,0.0,0.0,0.0,0.0,0.0,hh00,1.0,31nn,58.0,58.0,58.0,58.0,0.0,37.0,0.0,37.0,0.0,166.0128485,0.0828,-58.8096101,0.0848,0.0176,-6,55,166,56,3.75,1.53,0.926,0.98,1.98,1N000,AAUU,3.0,0.0,61.604,62.255,40.208,39.89,826796194,0.759,2M
[8.643],360.0,8.643,J110410.23-584615.5,166.0426382,-58.7709764,0.0571,0.0553,7.8,Im,13.233,0.029,13.336,0.034,13.005,,9.553,,13.85,0.032,13.606,0.043,13.447,0.044,3402.097,2803.328,1.670059101351038e+18,37.1,11.0,32.4,2.07,-19.5,1.55,-4.3,1.05,4.55,1.0,0.0,0.0,0.0,0.0,0.0,0000,1.0,20nn,64.0,64.0,64.0,64.0,0.0,23.0,0.0,39.0,0.0,166.0426383,0.0555,-58.7709773,0.0569,0.0039,46,42,159,42,11.0,2.07,1.55,1.05,4.55,1N000,AAUU,3.0,0.0,64.048,64.289,40.499,39.883,826796645,0.846,2M
[1.464],361.0,1.464,J110517.96-585953.3,166.324834,-58.9981409,0.0922,0.0899,24.4,Im,14.148,0.04,14.788,0.071,11.316,0.123,7.726,0.113,14.934,0.046,14.522,0.061,14.367,0.095,3012.723,2213.519,1.6700591013510339e+18,26.9,1.48,15.3,1.63,8.8,1.0,9.6,1.21,1.38,1.0,0.0,0.001,0.0,0.0,0.0,0000,0.0,42nn,61.0,61.0,31.0,61.0,6.0,39.0,10.0,39.0,9000.0,166.3248328,0.1229,-58.9981384,0.1302,-0.0172,-14,103,82,111,1.48,1.63,1.0,1.21,1.38,1N000,AABB,15.0,0.0,62.988,63.364,40.006,39.585,826882299,0.221,2M
[2.123],362.0,2.123,J110519.06-584201.4,166.3294493,-58.7004032,0.0634,0.0626,135.0,Im,13.569,0.03,13.856,0.037,12.59,0.498,9.233,0.495,14.449,0.053,14.112,0.074,14.032,0.08,3014.776,2993.066,1.6700591013510403e+18,35.8,6.08,29.3,1.33,2.2,0.833,2.2,0.92,2.59,1.0,0.0,0.0,0.0,0.0,0.0,0h0p,1.0,20nn,58.0,58.0,58.0,58.0,1.0,38.0,0.0,38.0,0.0,166.329452,0.0642,-58.700403,0.0635,-0.0076,110,52,-4,53,6.08,1.33,0.833,0.92,2.59,1N000,AACC,15.0,0.0,59.983,59.601,38.924,38.703,826909718,1.246,2M
[0.431],363.0,0.431,J110619.61-584931.6,166.5817122,-58.8254602,0.0454,0.044,139.3,Im,11.937,0.024,12.073,0.025,11.189,0.127,9.328,0.478,12.385,0.023,12.051,0.022,11.967,0.026,2669.43,2668.659,1.6700591013510395e+18,44.5,3.97,42.8,1.59,8.6,0.924,2.3,0.939,2.07,1.0,0.0,0.0,0.0,0.0,0.0,00d0,1.0,23nn,59.0,59.0,59.0,59.0,7.0,37.0,0.0,37.0,0.0,166.5817125,0.0467,-58.8254598,0.046,-0.0107,18,29,21,29,3.96,1.59,0.924,0.939,2.07,2N000,AABC,15.0,0.0,58.875,58.642,37.923,37.878,826991660,0.291,2M
[4.371],364.0,4.371,J110622.25-585135.9,166.5927401,-58.8599808,0.0731,0.0717,17.5,Im,14.037,0.032,14.625,0.058,12.77,,9.405,,14.404,0.028,14.078,0.035,13.84,0.052,2653.881,2578.382,1.6700591013510408e+18,34.2,6.01,18.7,2.06,-8.3,0.914,-2.8,1.16,2.87,1.0,0.0,0.0,0.0,0.0,0.002,0000,1.0,21nn,59.0,59.0,42.0,59.0,0.0,37.0,0.0,38.0,0.0,166.5927408,0.0741,-58.8599804,0.0752,0.0063,37,67,41,70,6.0,2.06,0.914,1.16,2.87,1N000,AAUU,3.0,0.0,58.854,58.849,38.851,38.406,826992031,0.35,2M
[1.169],365.0,1.169,J110622.42-584951.5,166.593418,-58.8309869,0.0413,0.039,135.0,Im,10.954,0.024,11.008,0.022,11.066,0.108,9.526,,11.224,0.023,11.006,0.022,10.961,0.023,2653.469,2654.298,1.6700591013510392e+18,46.0,1.81,49.6,1.66,10.1,0.939,-0.2,0.897,1.42,1.0,0.0,0.0,0.0,0.0,0.0,00d0,0.0,00nn,60.0,60.0,60.0,60.0,14.0,38.0,0.0,38.0,0.0,166.593419,0.0408,-58.8309865,0.0405,-0.0106,67,25,49,25,1.8,1.65,0.939,0.897,1.41,1N000,AAAU,7.0,0.0,59.021,58.992,37.894,37.842,826991715,0.139,2M
[0.794],366.0,0.794,J110450.08-590014.3,166.2086703,-59.0039975,0.0493,0.0482,168.8,Im,11.998,0.027,12.058,0.026,10.565,0.17,8.633,0.296,12.534,0.026,12.159,0.023,12.116,0.027,3169.169,2196.373,1.6700591013510323e+18,40.5,5.99,42.4,4.02,6.4,0.756,3.7,0.934,3.36,1.0,0.0,0.0,0.0,0.0,0.0,h000,1.0,000n,58.0,58.0,58.0,58.0,23.0,38.0,0.0,38.0,0.0,166.2086682,0.0704,-59.0039964,0.0727,-0.0175,-56,38,61,39,5.97,4.02,0.757,0.934,3.35,2N000,AABB,15.0,0.0,59.894,59.298,40.292,40.506,826882366,0.31,2M
[0.51],367.0,0.51,J110504.61-584124.2,166.2692204,-58.6900581,0.0422,0.0397,145.3,Im,11.957,0.023,12.004,0.023,12.058,,9.17,,12.427,0.022,12.084,0.023,11.945,0.019,3097.002,3019.24,1.6700591013510392e+18,46.8,2.44,47.4,1.53,-7.0,1.19,-5.2,0.951,1.62,1.0,0.0,0.0,0.0,0.0,0.0,hhOO,0.0,32nn,56.0,56.0,56.0,56.0,0.0,26.0,0.0,36.0,0.0,166.2692204,0.0406,-58.6900579,0.0415,-0.0099,-13,29,54,29,2.43,1.53,1.19,0.951,1.62,1N000,AAUU,3.0,0.0,56.703,56.814,37.793,38.116,826878867,0.175,2M
[1.193],368.0,1.193,J110400.52-584703.3,166.0021676,-58.7842607,0.0478,0.0467,147.9,Im,11.593,0.026,11.682,0.025,12.799,,9.197,,11.95,0.023,11.69,0.023,11.618,0.019,3456.485,2767.715,1.670059101351037e+18,41.1,2.92,42.8,1.69,-5.2,0.975,-2.9,0.953,1.78,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,64.0,64.0,64.0,64.0,0.0,41.0,0.0,41.0,0.0,166.0021676,0.0483,-58.7842607,0.0485,-0.0101,0,28,0,28,2.92,1.69,0.975,0.953,1.78,1N000,AAUU,3.0,0.0,65.892,65.553,42.959,42.544,826796497,0.188,2M
[],369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1.144],370.0,1.144,J110506.01-584111.0,166.275071,-58.6864092,0.0646,0.0631,15.6,Im,13.998,0.033,14.056,0.035,12.558,,9.394,,15.082,0.07,14.272,0.064,14.08,0.072,3089.152,3028.885,1.6700591013510405e+18,33.3,3.96,31.2,1.47,-13.3,1.22,-6.1,0.987,2.1,1.0,0.0,0.0,0.0,0.0,0.0,hhOO,1.0,31nn,55.0,55.0,54.0,55.0,0.0,19.0,0.0,35.0,0.0,166.2750718,0.0646,-58.6864093,0.0659,0.0069,80,68,-19,71,3.96,1.47,1.22,0.987,2.1,1N000,AAUU,3.0,0.0,57.951,58.009,37.323,38.408,826878825,0.686,2M
[],371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.402],372.0,0.402,J110355.54-584753.8,165.9814467,-58.798304,0.0385,0.0363,140.1,Im,9.643,0.023,9.682,0.02,9.75,0.25,8.773,,10.019,0.026,9.849,0.029,9.832,0.027,3484.015,2730.511,1.6700591013510367e+18,47.3,5.46,53.1,3.15,4.4,0.199,-0.2,0.706,2.81,1.0,0.0,0.0,0.0,0.0,0.0,0000,1.0,220n,61.0,61.0,61.0,61.0,37.0,38.0,0.0,39.0,0.0,165.9814468,0.0372,-58.798304,0.0377,-0.0089,6,24,27,24,5.46,3.15,0.199,0.706,2.81,1N000,AABU,7.0,0.0,61.582,60.959,40.353,41.462,826796338,0.558,2M
"[1.009, 9.727]",373.0,1.009,J110357.38-584709.5,165.9890939,-58.7859989,0.2667,0.2461,44.7,Im,14.53,0.122,14.661,0.111,10.227,0.186,7.662,0.184,15.761,0.11,15.171,0.113,14.629,,3474.15,2762.887,1.6700591013510385e+18,8.9,0.726,9.8,0.867,5.8,0.572,5.9,0.911,0.761,2.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,11nn,61.0,62.0,38.0,62.0,5.0,40.0,5.0,40.0,0.0,165.9889469,0.2599,-58.7860622,0.2591,0.0687,-201,138,-361,141,0.67,0.855,0.576,0.908,0.739,2Y028,BBBB,15.0,0.0,64.335,64.413,42.413,42.391,826796472,0.235,2M
